(361, 1)
(367, 1)
(409, 1)
(412, 1)
(423, 1)
(454, 1)
(502, 1)
(507, 1)
(537, 1)
(566, 1)
(574, 1)
(579, 1)
(597, 1)
(604, 1)
(667, 1)
(676, 1)
(702, 1)
(716, 1)
(719, 1)
(740, 1)
(741, 1)
(758, 1)
(764, 1)
(3, 2)
(5, 2)
(7, 2)
(8, 2)
(9, 2)
(10, 2)
(11, 2)
(12, 2)
(13, 2)
(16, 2)
(18, 2)
(19, 2)
(21, 2)
(24, 2)
(32, 2)
(34, 2)
(42, 2)
(44, 2)
(47, 2)
(53, 2)
(63, 2)
(64, 2)
(67, 2)
(78, 2)
(90, 2)
(93, 2)
(96, 2)
(98, 2)
(99, 2)
(104, 2)
(116, 2)
(122, 2)
(126, 2)
(128, 2)
(134, 2)
(136, 2)
(139, 2)
(142, 2)
(143, 2)
(149, 2)
(151, 2)
(159, 2)
(168, 2)
(172, 2)
(182, 2)
(197, 2)
(200, 2)
(202, 2)
(206, 2)
(228, 2)
(236, 2)
(241, 2)
(255, 2)
(256, 2)
(273, 2)
(298, 2)
(314, 2)
(319, 2)
(362, 2)
(390, 2)
(407, 2)
(422, 2)
(434, 2)
(448, 2)
(455, 2)
(473, 2)
(500, 2)
(527, 2)
(533, 2)
(554, 2)
(573, 2)
(599, 2)
(608, 2)
(623, 2)
(649, 2)
(670, 2)
(679, 2)
(698, 2)
(702, 2)
(732, 2)
(779, 2)
(4, 3)
(5, 3)
(6, 3)
(7, 3)
(8, 3)
(9, 3)
(10, 3)
(11, 3)
(12, 3)
(13, 3)
(15, 3)
(16, 3)
(18, 3)
(19, 3)
(20, 3)
(22, 3)
(23, 3)
(25, 3)
(26, 3)
(27, 3)
(29, 3)
(30, 3)
(31, 3)
(33, 3)
(34, 3)
(35, 3)
(37, 3)
(42, 3)
(43, 3)
(45, 3)
(48, 3)
(55, 3)
(60, 3)
(61, 3)
(62, 3)
(64, 3)
(66, 3)
(68, 3)
(71, 3)
(72, 3)
(74, 3)
(77, 3)
(78, 3)
(81, 3)
(82, 3)
(88, 3)
(89, 3)
(97, 3)
(105, 3)
(107, 3)
(109, 3)
(118, 3)
(119, 3)
(126, 3)
(131, 3)
(141, 3)
(143, 3)
(148, 3)
(154, 3)
(160, 3)
(168, 3)
(170, 3)
(171, 3)
(176, 3)
(177, 3)
(178, 3)
(180, 3)
(188, 3)
(190, 3)
(203, 3)
(206, 3)
(211, 3)
(217, 3)
(219, 3)
(226, 3)
(236, 3)
(242, 3)
(244, 3)
(246, 3)
(250, 3)
(251, 3)
(258, 3)
(263, 3)
(264, 3)
(265, 3)
(272, 3)
(276, 3)
(292, 3)
(293, 3)
(318, 3)
(322, 3)
(323, 3)
(337, 3)
(338, 3)
(340, 3)
(360, 3)
(365, 3)
(368, 3)
(380, 3)
(413, 3)
(420, 3)
(429, 3)
(437, 3)
(452, 3)
(460, 3)
(464, 3)
(469, 3)
(480, 3)
(509, 3)
(510, 3)
(523, 3)
(531, 3)
(534, 3)
(539, 3)
(559, 3)
(576, 3)
(577, 3)
(582, 3)
(591, 3)
(593, 3)
(594, 3)
(599, 3)
(601, 3)
(619, 3)
(626, 3)
(631, 3)
(634, 3)
(637, 3)
(683, 3)
(697, 3)
(700, 3)
(702, 3)
(706, 3)
(715, 3)
(721, 3)
(724, 3)
(725, 3)
(729, 3)
(753, 3)
(796, 3)
(5, 4)
(8, 4)
(25, 4)
(31, 4)
(35, 4)
(45, 4)
(69, 4)
(71, 4)
(73, 4)
(77, 4)
(94, 4)
(97, 4)
(106, 4)
(112, 4)
(130, 4)
(148, 4)
(166, 4)
(184, 4)
(185, 4)
(190, 4)
(208, 4)
(213, 4)
(218, 4)
(224, 4)
(231, 4)
(237, 4)
(249, 4)
(261, 4)
(283, 4)
(286, 4)
(288, 4)
(291, 4)
(352, 4)
(355, 4)
(360, 4)
(363, 4)
(368, 4)
(369, 4)
(429, 4)
(451, 4)
(462, 4)
(494, 4)
(495, 4)
(519, 4)
(520, 4)
(534, 4)
(545, 4)
(548, 4)
(554, 4)
(561, 4)
(582, 4)
(587, 4)
(606, 4)
(635, 4)
(637, 4)
(669, 4)
(729, 4)
(741, 4)
(754, 4)
(758, 4)
(759, 4)
(6, 5)
(7, 5)
(12, 5)
(13, 5)
(14, 5)
(31, 5)
(46, 5)
(47, 5)
(50, 5)
(52, 5)
(54, 5)
(56, 5)
(57, 5)
(59, 5)
(62, 5)
(78, 5)
(84, 5)
(94, 5)
(107, 5)
(110, 5)
(112, 5)
(115, 5)
(118, 5)
(121, 5)
(129, 5)
(154, 5)
(164, 5)
(173, 5)
(186, 5)
(210, 5)
(221, 5)
(224, 5)
(230, 5)
(232, 5)
(248, 5)
(252, 5)
(267, 5)
(268, 5)
(269, 5)
(301, 5)
(334, 5)
(359, 5)
(374, 5)
(393, 5)
(416, 5)
(448, 5)
(452, 5)
(471, 5)
(475, 5)
(487, 5)
(504, 5)
(531, 5)
(539, 5)
(555, 5)
(582, 5)
(584, 5)
(619, 5)
(651, 5)
(672, 5)
(673, 5)
(695, 5)
(723, 5)
(728, 5)
(729, 5)
(734, 5)
(737, 5)
(751, 5)
(760, 5)
(787, 5)
(7, 6)
(9, 6)
(26, 6)
(40, 6)
(50, 6)
(56, 6)
(59, 6)
(84, 6)
(88, 6)
(100, 6)
(102, 6)
(127, 6)
(148, 6)
(154, 6)
(158, 6)
(163, 6)
(173, 6)
(178, 6)
(190, 6)
(194, 6)
(226, 6)
(230, 6)
(232, 6)
(238, 6)
(325, 6)
(338, 6)
(363, 6)
(380, 6)
(397, 6)
(406, 6)
(414, 6)
(427, 6)
(456, 6)
(471, 6)
(493, 6)
(511, 6)
(521, 6)
(536, 6)
(543, 6)
(592, 6)
(676, 6)
(715, 6)
(716, 6)
(726, 6)
(766, 6)
(12, 7)
(14, 7)
(17, 7)
(26, 7)
(27, 7)
(30, 7)
(31, 7)
(33, 7)
(38, 7)
(39, 7)
(40, 7)
(46, 7)
(49, 7)
(50, 7)
(52, 7)
(53, 7)
(58, 7)
(61, 7)
(62, 7)
(68, 7)
(72, 7)
(83, 7)
(85, 7)
(88, 7)
(90, 7)
(92, 7)
(93, 7)
(94, 7)
(95, 7)
(100, 7)
(105, 7)
(109, 7)
(111, 7)
(112, 7)
(118, 7)
(119, 7)
(120, 7)
(122, 7)
(127, 7)
(128, 7)
(142, 7)
(148, 7)
(169, 7)
(185, 7)
(204, 7)
(210, 7)
(222, 7)
(226, 7)
(234, 7)
(245, 7)
(252, 7)
(257, 7)
(267, 7)
(269, 7)
(282, 7)
(284, 7)
(299, 7)
(330, 7)
(333, 7)
(339, 7)
(345, 7)
(346, 7)
(373, 7)
(379, 7)
(381, 7)
(386, 7)
(395, 7)
(398, 7)
(400, 7)
(405, 7)
(406, 7)
(417, 7)
(420, 7)
(432, 7)
(436, 7)
(455, 7)
(460, 7)
(469, 7)
(487, 7)
(493, 7)
(499, 7)
(506, 7)
(514, 7)
(517, 7)
(522, 7)
(553, 7)
(565, 7)
(567, 7)
(568, 7)
(569, 7)
(573, 7)
(574, 7)
(600, 7)
(603, 7)
(607, 7)
(609, 7)
(613, 7)
(621, 7)
(625, 7)
(629, 7)
(633, 7)
(640, 7)
(642, 7)
(660, 7)
(668, 7)
(673, 7)
(704, 7)
(731, 7)
(759, 7)
(767, 7)
(771, 7)
(780, 7)
(799, 7)
(10, 8)
(24, 8)
(25, 8)
(36, 8)
(64, 8)
(76, 8)
(90, 8)
(91, 8)
(95, 8)
(99, 8)
(101, 8)
(112, 8)
(116, 8)
(127, 8)
(133, 8)
(144, 8)
(149, 8)
(164, 8)
(216, 8)
(223, 8)
(236, 8)
(258, 8)
(261, 8)
(274, 8)
(275, 8)
(285, 8)
(289, 8)
(302, 8)
(308, 8)
(326, 8)
(327, 8)
(339, 8)
(347, 8)
(360, 8)
(363, 8)
(375, 8)
(388, 8)
(402, 8)
(409, 8)
(428, 8)
(429, 8)
(458, 8)
(462, 8)
(470, 8)
(488, 8)
(524, 8)
(571, 8)
(580, 8)
(588, 8)
(592, 8)
(596, 8)
(658, 8)
(711, 8)
(733, 8)
(735, 8)
(736, 8)
(786, 8)
(790, 8)
(799, 8)
(11, 9)
(12, 9)
(15, 9)
(16, 9)
(18, 9)
(19, 9)
(20, 9)
(22, 9)
(29, 9)
(30, 9)
(32, 9)
(40, 9)
(41, 9)
(43, 9)
(47, 9)
(49, 9)
(66, 9)
(68, 9)
(71, 9)
(76, 9)
(78, 9)
(79, 9)
(87, 9)
(92, 9)
(102, 9)
(109, 9)
(113, 9)
(121, 9)
(132, 9)
(163, 9)
(165, 9)
(172, 9)
(180, 9)
(186, 9)
(193, 9)
(196, 9)
(228, 9)
(239, 9)
(287, 9)
(298, 9)
(300, 9)
(302, 9)
(304, 9)
(313, 9)
(322, 9)
(325, 9)
(356, 9)
(385, 9)
(402, 9)
(407, 9)
(411, 9)
(412, 9)
(419, 9)
(444, 9)
(447, 9)
(449, 9)
(453, 9)
(478, 9)
(483, 9)
(498, 9)
(509, 9)
(512, 9)
(514, 9)
(515, 9)
(516, 9)
(517, 9)
(520, 9)
(533, 9)
(536, 9)
(537, 9)
(552, 9)
(585, 9)
(650, 9)
(670, 9)
(703, 9)
(732, 9)
(786, 9)
(794, 9)
(796, 9)
(798, 9)
(19, 10)
(24, 10)
(139, 10)
(149, 10)
(202, 10)
(231, 10)
(261, 10)
(289, 10)
(360, 10)
(439, 10)
(463, 10)
(470, 10)
(559, 10)
(580, 10)
(594, 10)
(597, 10)
(626, 10)
(653, 10)
(13, 11)
(14, 11)
(15, 11)
(18, 11)
(23, 11)
(25, 11)
(35, 11)
(43, 11)
(44, 11)
(67, 11)
(70, 11)
(73, 11)
(80, 11)
(103, 11)
(114, 11)
(200, 11)
(205, 11)
(229, 11)
(241, 11)
(246, 11)
(264, 11)
(272, 11)
(280, 11)
(305, 11)
(318, 11)
(412, 11)
(428, 11)
(484, 11)
(569, 11)
(641, 11)
(653, 11)
(699, 11)
(773, 11)
(774, 11)
(782, 11)
(13, 12)
(16, 12)
(17, 12)
(20, 12)
(21, 12)
(45, 12)
(46, 12)
(48, 12)
(51, 12)
(56, 12)
(67, 12)
(69, 12)
(81, 12)
(90, 12)
(92, 12)
(120, 12)
(138, 12)
(142, 12)
(146, 12)
(157, 12)
(162, 12)
(171, 12)
(179, 12)
(182, 12)
(203, 12)
(220, 12)
(234, 12)
(245, 12)
(257, 12)
(262, 12)
(272, 12)
(282, 12)
(294, 12)
(302, 12)
(306, 12)
(310, 12)
(323, 12)
(328, 12)
(331, 12)
(338, 12)
(375, 12)
(390, 12)
(403, 12)
(442, 12)
(459, 12)
(468, 12)
(486, 12)
(498, 12)
(503, 12)
(505, 12)
(532, 12)
(536, 12)
(549, 12)
(557, 12)
(620, 12)
(622, 12)
(642, 12)
(652, 12)
(654, 12)
(662, 12)
(672, 12)
(713, 12)
(728, 12)
(795, 12)
(14, 13)
(21, 13)
(25, 13)
(35, 13)
(44, 13)
(45, 13)
(47, 13)
(48, 13)
(51, 13)
(56, 13)
(60, 13)
(82, 13)
(83, 13)
(150, 13)
(155, 13)
(174, 13)
(179, 13)
(181, 13)
(198, 13)
(201, 13)
(211, 13)
(212, 13)
(220, 13)
(223, 13)
(242, 13)
(252, 13)
(259, 13)
(265, 13)
(266, 13)
(278, 13)
(290, 13)
(305, 13)
(324, 13)
(351, 13)
(357, 13)
(388, 13)
(390, 13)
(445, 13)
(459, 13)
(474, 13)
(554, 13)
(563, 13)
(568, 13)
(577, 13)
(647, 13)
(700, 13)
(706, 13)
(707, 13)
(716, 13)
(744, 13)
(765, 13)
(781, 13)
(17, 14)
(21, 14)
(27, 14)
(28, 14)
(31, 14)
(37, 14)
(39, 14)
(52, 14)
(54, 14)
(57, 14)
(67, 14)
(89, 14)
(95, 14)
(103, 14)
(110, 14)
(115, 14)
(133, 14)
(189, 14)
(193, 14)
(214, 14)
(216, 14)
(221, 14)
(237, 14)
(247, 14)
(265, 14)
(280, 14)
(320, 14)
(341, 14)
(356, 14)
(377, 14)
(435, 14)
(511, 14)
(558, 14)
(567, 14)
(568, 14)
(575, 14)
(581, 14)
(602, 14)
(628, 14)
(641, 14)
(655, 14)
(666, 14)
(673, 14)
(694, 14)
(701, 14)
(717, 14)
(728, 14)
(768, 14)
(20, 15)
(22, 15)
(43, 15)
(68, 15)
(70, 15)
(74, 15)
(76, 15)
(92, 15)
(110, 15)
(132, 15)
(150, 15)
(182, 15)
(203, 15)
(208, 15)
(220, 15)
(287, 15)
(289, 15)
(304, 15)
(353, 15)
(402, 15)
(419, 15)
(447, 15)
(453, 15)
(459, 15)
(470, 15)
(532, 15)
(539, 15)
(540, 15)
(576, 15)
(580, 15)
(584, 15)
(727, 15)
(769, 15)
(795, 15)
(17, 16)
(18, 16)
(19, 16)
(28, 16)
(30, 16)
(32, 16)
(34, 16)
(37, 16)
(41, 16)
(42, 16)
(49, 16)
(55, 16)
(64, 16)
(93, 16)
(98, 16)
(107, 16)
(122, 16)
(147, 16)
(165, 16)
(171, 16)
(187, 16)
(188, 16)
(239, 16)
(249, 16)
(258, 16)
(264, 16)
(293, 16)
(329, 16)
(331, 16)
(334, 16)
(367, 16)
(401, 16)
(427, 16)
(430, 16)
(461, 16)
(489, 16)
(510, 16)
(516, 16)
(595, 16)
(628, 16)
(656, 16)
(664, 16)
(705, 16)
(775, 16)
(27, 17)
(28, 17)
(31, 17)
(33, 17)
(36, 17)
(50, 17)
(53, 17)
(58, 17)
(61, 17)
(70, 17)
(72, 17)
(75, 17)
(80, 17)
(81, 17)
(86, 17)
(89, 17)
(100, 17)
(108, 17)
(113, 17)
(117, 17)
(123, 17)
(124, 17)
(125, 17)
(147, 17)
(157, 17)
(176, 17)
(183, 17)
(204, 17)
(209, 17)
(216, 17)
(235, 17)
(242, 17)
(276, 17)
(296, 17)
(299, 17)
(307, 17)
(321, 17)
(331, 17)
(344, 17)
(348, 17)
(358, 17)
(366, 17)
(379, 17)
(394, 17)
(400, 17)
(411, 17)
(454, 17)
(468, 17)
(473, 17)
(478, 17)
(492, 17)
(496, 17)
(521, 17)
(529, 17)
(538, 17)
(557, 17)
(586, 17)
(627, 17)
(648, 17)
(698, 17)
(701, 17)
(708, 17)
(727, 17)
(744, 17)
(777, 17)
(20, 18)
(22, 18)
(23, 18)
(26, 18)
(42, 18)
(52, 18)
(55, 18)
(58, 18)
(59, 18)
(81, 18)
(82, 18)
(119, 18)
(131, 18)
(137, 18)
(139, 18)
(163, 18)
(187, 18)
(206, 18)
(239, 18)
(250, 18)
(280, 18)
(293, 18)
(370, 18)
(378, 18)
(398, 18)
(399, 18)
(409, 18)
(433, 18)
(440, 18)
(479, 18)
(515, 18)
(526, 18)
(528, 18)
(600, 18)
(656, 18)
(749, 18)
(774, 18)
(30, 19)
(32, 19)
(40, 19)
(65, 19)
(107, 19)
(139, 19)
(165, 19)
(197, 19)
(292, 19)
(300, 19)
(311, 19)
(319, 19)
(322, 19)
(323, 19)
(391, 19)
(427, 19)
(436, 19)
(439, 19)
(463, 19)
(533, 19)
(550, 19)
(594, 19)
(619, 19)
(683, 19)
(732, 19)
(22, 20)
(26, 20)
(29, 20)
(92, 20)
(110, 20)
(132, 20)
(142, 20)
(163, 20)
(177, 20)
(180, 20)
(193, 20)
(241, 20)
(246, 20)
(353, 20)
(433, 20)
(451, 20)
(459, 20)
(498, 20)
(552, 20)
(585, 20)
(594, 20)
(713, 20)
(754, 20)
(44, 21)
(45, 21)
(60, 21)
(67, 21)
(69, 21)
(96, 21)
(114, 21)
(116, 21)
(138, 21)
(141, 21)
(153, 21)
(172, 21)
(201, 21)
(265, 21)
(313, 21)
(320, 21)
(357, 21)
(383, 21)
(435, 21)
(439, 21)
(647, 21)
(712, 21)
(717, 21)
(781, 21)
(26, 22)
(29, 22)
(32, 22)
(34, 22)
(59, 22)
(76, 22)
(82, 22)
(113, 22)
(121, 22)
(150, 22)
(151, 22)
(165, 22)
(199, 22)
(233, 22)
(241, 22)
(287, 22)
(309, 22)
(333, 22)
(350, 22)
(409, 22)
(449, 22)
(451, 22)
(460, 22)
(476, 22)
(514, 22)
(519, 22)
(544, 22)
(549, 22)
(565, 22)
(615, 22)
(622, 22)
(636, 22)
(699, 22)
(713, 22)
(720, 22)
(42, 23)
(52, 23)
(54, 23)
(60, 23)
(63, 23)
(137, 23)
(205, 23)
(215, 23)
(318, 23)
(437, 23)
(579, 23)
(600, 23)
(632, 23)
(653, 23)
(672, 23)
(757, 23)
(36, 24)
(53, 24)
(64, 24)
(75, 24)
(76, 24)
(90, 24)
(104, 24)
(127, 24)
(192, 24)
(199, 24)
(202, 24)
(206, 24)
(216, 24)
(232, 24)
(274, 24)
(275, 24)
(284, 24)
(309, 24)
(310, 24)
(327, 24)
(332, 24)
(422, 24)
(423, 24)
(426, 24)
(429, 24)
(513, 24)
(518, 24)
(548, 24)
(610, 24)
(749, 24)
(753, 24)
(35, 25)
(48, 25)
(51, 25)
(82, 25)
(89, 25)
(91, 25)
(112, 25)
(130, 25)
(145, 25)
(157, 25)
(174, 25)
(181, 25)
(185, 25)
(198, 25)
(203, 25)
(207, 25)
(213, 25)
(244, 25)
(264, 25)
(283, 25)
(402, 25)
(498, 25)
(527, 25)
(561, 25)
(563, 25)
(687, 25)
(738, 25)
(782, 25)
(27, 26)
(40, 26)
(59, 26)
(66, 26)
(83, 26)
(101, 26)
(109, 26)
(139, 26)
(158, 26)
(178, 26)
(235, 26)
(241, 26)
(335, 26)
(433, 26)
(594, 26)
(605, 26)
(665, 26)
(686, 26)
(688, 26)
(699, 26)
(713, 26)
(739, 26)
(28, 27)
(30, 27)
(33, 27)
(37, 27)
(38, 27)
(66, 27)
(68, 27)
(83, 27)
(86, 27)
(101, 27)
(103, 27)
(135, 27)
(137, 27)
(140, 27)
(141, 27)
(216, 27)
(240, 27)
(251, 27)
(255, 27)
(291, 27)
(292, 27)
(335, 27)
(389, 27)
(397, 27)
(450, 27)
(454, 27)
(506, 27)
(551, 27)
(645, 27)
(785, 27)
(36, 28)
(37, 28)
(38, 28)
(70, 28)
(108, 28)
(129, 28)
(137, 28)
(138, 28)
(147, 28)
(156, 28)
(161, 28)
(191, 28)
(268, 28)
(315, 28)
(336, 28)
(341, 28)
(415, 28)
(454, 28)
(492, 28)
(506, 28)
(508, 28)
(557, 28)
(614, 28)
(770, 28)
(779, 28)
(792, 28)
(32, 29)
(34, 29)
(43, 29)
(47, 29)
(71, 29)
(78, 29)
(117, 29)
(169, 29)
(180, 29)
(209, 29)
(233, 29)
(263, 29)
(293, 29)
(329, 29)
(353, 29)
(364, 29)
(378, 29)
(449, 29)
(531, 29)
(550, 29)
(612, 29)
(622, 29)
(33, 30)
(38, 30)
(39, 30)
(40, 30)
(41, 30)
(57, 30)
(65, 30)
(68, 30)
(74, 30)
(79, 30)
(84, 30)
(87, 30)
(91, 30)
(96, 30)
(99, 30)
(141, 30)
(152, 30)
(165, 30)
(174, 30)
(185, 30)
(188, 30)
(207, 30)
(229, 30)
(240, 30)
(282, 30)
(292, 30)
(295, 30)
(311, 30)
(361, 30)
(382, 30)
(443, 30)
(516, 30)
(590, 30)
(635, 30)
(655, 30)
(659, 30)
(752, 30)
(755, 30)
(787, 30)
(39, 31)
(50, 31)
(61, 31)
(62, 31)
(85, 31)
(89, 31)
(94, 31)
(97, 31)
(117, 31)
(133, 31)
(156, 31)
(175, 31)
(183, 31)
(231, 31)
(237, 31)
(268, 31)
(270, 31)
(321, 31)
(342, 31)
(377, 31)
(395, 31)
(401, 31)
(410, 31)
(413, 31)
(432, 31)
(438, 31)
(451, 31)
(500, 31)
(525, 31)
(534, 31)
(544, 31)
(655, 31)
(666, 31)
(709, 31)
(720, 31)
(729, 31)
(751, 31)
(775, 31)
(34, 32)
(43, 32)
(63, 32)
(107, 32)
(113, 32)
(134, 32)
(169, 32)
(196, 32)
(197, 32)
(249, 32)
(258, 32)
(329, 32)
(334, 32)
(347, 32)
(355, 32)
(376, 32)
(396, 32)
(425, 32)
(436, 32)
(438, 32)
(441, 32)
(444, 32)
(476, 32)
(483, 32)
(492, 32)
(614, 32)
(670, 32)
(730, 32)
(782, 32)
(38, 33)
(39, 33)
(41, 33)
(49, 33)
(57, 33)
(61, 33)
(72, 33)
(77, 33)
(86, 33)
(111, 33)
(113, 33)
(135, 33)
(140, 33)
(152, 33)
(162, 33)
(170, 33)
(234, 33)
(257, 33)
(262, 33)
(269, 33)
(297, 33)
(314, 33)
(319, 33)
(321, 33)
(366, 33)
(371, 33)
(384, 33)
(396, 33)
(399, 33)
(411, 33)
(446, 33)
(516, 33)
(567, 33)
(598, 33)
(609, 33)
(640, 33)
(642, 33)
(678, 33)
(685, 33)
(690, 33)
(693, 33)
(762, 33)
(785, 33)
(42, 34)
(63, 34)
(98, 34)
(134, 34)
(159, 34)
(225, 34)
(233, 34)
(249, 34)
(264, 34)
(293, 34)
(297, 34)
(349, 34)
(364, 34)
(367, 34)
(380, 34)
(425, 34)
(450, 34)
(460, 34)
(518, 34)
(530, 34)
(601, 34)
(606, 34)
(614, 34)
(636, 34)
(647, 34)
(709, 34)
(73, 35)
(82, 35)
(88, 35)
(106, 35)
(118, 35)
(184, 35)
(207, 35)
(236, 35)
(295, 35)
(305, 35)
(465, 35)
(559, 35)
(687, 35)
(782, 35)
(70, 36)
(76, 36)
(101, 36)
(104, 36)
(105, 36)
(124, 36)
(129, 36)
(138, 36)
(164, 36)
(175, 36)
(183, 36)
(191, 36)
(192, 36)
(263, 36)
(279, 36)
(285, 36)
(296, 36)
(336, 36)
(382, 36)
(454, 36)
(617, 36)
(770, 36)
(797, 36)
(38, 37)
(103, 37)
(168, 37)
(237, 37)
(240, 37)
(341, 37)
(437, 37)
(591, 37)
(39, 38)
(41, 38)
(46, 38)
(49, 38)
(87, 38)
(93, 38)
(115, 38)
(123, 38)
(128, 38)
(185, 38)
(262, 38)
(297, 38)
(346, 38)
(348, 38)
(442, 38)
(454, 38)
(471, 38)
(644, 38)
(701, 38)
(780, 38)
(41, 39)
(46, 39)
(57, 39)
(65, 39)
(77, 39)
(85, 39)
(96, 39)
(111, 39)
(133, 39)
(152, 39)
(162, 39)
(166, 39)
(184, 39)
(247, 39)
(382, 39)
(395, 39)
(416, 39)
(546, 39)
(664, 39)
(65, 40)
(88, 40)
(109, 40)
(154, 40)
(158, 40)
(300, 40)
(323, 40)
(325, 40)
(436, 40)
(485, 40)
(494, 40)
(522, 40)
(618, 40)
(732, 40)
(771, 40)
(46, 41)
(49, 41)
(66, 41)
(79, 41)
(84, 41)
(85, 41)
(87, 41)
(111, 41)
(124, 41)
(174, 41)
(194, 41)
(229, 41)
(320, 41)
(356, 41)
(358, 41)
(361, 41)
(364, 41)
(447, 41)
(449, 41)
(461, 41)
(467, 41)
(581, 41)
(608, 41)
(644, 41)
(718, 41)
(726, 41)
(792, 41)
(52, 42)
(54, 42)
(55, 42)
(58, 42)
(60, 42)
(63, 42)
(86, 42)
(93, 42)
(98, 42)
(221, 42)
(225, 42)
(228, 42)
(250, 42)
(297, 42)
(466, 42)
(489, 42)
(617, 42)
(628, 42)
(629, 42)
(631, 42)
(632, 42)
(637, 42)
(684, 42)
(775, 42)
(797, 42)
(47, 43)
(70, 43)
(74, 43)
(117, 43)
(132, 43)
(149, 43)
(167, 43)
(169, 43)
(196, 43)
(278, 43)
(289, 43)
(347, 43)
(355, 43)
(482, 43)
(540, 43)
(722, 43)
(730, 43)
(769, 43)
(786, 43)
(103, 44)
(106, 44)
(136, 44)
(140, 44)
(200, 44)
(229, 44)
(434, 44)
(484, 44)
(530, 44)
(602, 44)
(48, 45)
(60, 45)
(69, 45)
(83, 45)
(114, 45)
(135, 45)
(204, 45)
(218, 45)
(272, 45)
(278, 45)
(282, 45)
(286, 45)
(368, 45)
(392, 45)
(439, 45)
(479, 45)
(491, 45)
(503, 45)
(575, 45)
(675, 45)
(714, 45)
(85, 46)
(87, 46)
(90, 46)
(115, 46)
(123, 46)
(184, 46)
(230, 46)
(262, 46)
(455, 46)
(504, 46)
(549, 46)
(608, 46)
(616, 46)
(639, 46)
(672, 46)
(734, 46)
(771, 46)
(71, 47)
(117, 47)
(172, 47)
(186, 47)
(252, 47)
(278, 47)
(300, 47)
(390, 47)
(508, 47)
(520, 47)
(679, 47)
(703, 47)
(722, 47)
(752, 47)
(786, 47)
(51, 48)
(83, 48)
(89, 48)
(150, 48)
(160, 48)
(211, 48)
(213, 48)
(223, 48)
(243, 48)
(244, 48)
(266, 48)
(272, 48)
(274, 48)
(317, 48)
(322, 48)
(350, 48)
(359, 48)
(370, 48)
(393, 48)
(412, 48)
(469, 48)
(535, 48)
(557, 48)
(593, 48)
(666, 48)
(675, 48)
(700, 48)
(710, 48)
(758, 48)
(778, 48)
(788, 48)
(66, 49)
(93, 49)
(262, 49)
(320, 49)
(442, 49)
(461, 49)
(471, 49)
(541, 49)
(640, 49)
(642, 49)
(668, 49)
(675, 49)
(701, 49)
(56, 50)
(61, 50)
(72, 50)
(75, 50)
(85, 50)
(112, 50)
(127, 50)
(173, 50)
(175, 50)
(270, 50)
(276, 50)
(325, 50)
(335, 50)
(405, 50)
(406, 50)
(413, 50)
(460, 50)
(469, 50)
(475, 50)
(488, 50)
(627, 50)
(629, 50)
(657, 50)
(783, 50)
(56, 51)
(174, 51)
(198, 51)
(211, 51)
(223, 51)
(290, 51)
(346, 51)
(351, 51)
(388, 51)
(501, 51)
(557, 51)
(620, 51)
(666, 51)
(716, 51)
